tag,workload,model,dataset_or_split,kernel_id,kernel_index,kernel_name,kernel_class,layer_index,m,d,n,macs,tile_m,tile_d,tile_n,dptc_tiles,output_groups,output_values,operand_values,dptc_cycles,base_latency_ns,schedule_start_ns,schedule_deadline_ns,scheduler_slack_norm,slack_source,mapping_evidence,condition,condition_label,keep_ratio,degrade_ratio,prune_ratio,active_compute_ratio,condition_latency_ns,condition_dptc_tiles,condition_output_values
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k024,24,bert.encoder.layer.4.attention.self.qkv,mha_qkv_projection,4,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,2841.6,3254.08,0.6411206714154734,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k025,25,bert.encoder.layer.4.attention.self.qk_scores,mha_qk_scores,4,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,3014.4,3043.36,0.6695379206428898,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k026,26,bert.encoder.layer.4.attention.self.av_context,mha_av_context,4,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,3024.0,3052.96,0.6695379206428898,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k027,27,bert.encoder.layer.4.attention.output.dense,mha_output_projection,4,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,3033.6,3175.3599999999997,0.6452185512004904,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k028,28,bert.encoder.layer.4.intermediate.dense,ffn_expand,4,128,768,3072,301989888,4,24,96,9216,384,393216,2457600,1152,230.4,3091.2,3639.04,0.6405904842820735,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,353894
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k029,29,bert.encoder.layer.4.output.dense,ffn_project,4,128,3072,768,301989888,4,96,24,9216,96,98304,2752512,1152,230.4,3321.6,3869.44,0.6405904842820735,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k030,30,bert.encoder.layer.5.attention.self.qkv,mha_qkv_projection,5,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,3552.0,3964.48,0.6729388532336552,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k031,31,bert.encoder.layer.5.attention.self.qk_scores,mha_qk_scores,5,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,3724.8,3753.76,0.7013561024610715,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k032,32,bert.encoder.layer.5.attention.self.av_context,mha_av_context,5,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,3734.4,3763.36,0.7013561024610715,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k033,33,bert.encoder.layer.5.attention.output.dense,mha_output_projection,5,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,3744.0,3885.7599999999998,0.6770367330186723,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k034,34,bert.encoder.layer.5.intermediate.dense,ffn_expand,5,128,768,3072,301989888,4,24,96,9216,384,393216,2457600,1152,230.4,3801.6,4349.44,0.6724086661002546,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,353894
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k035,35,bert.encoder.layer.5.output.dense,ffn_project,5,128,3072,768,301989888,4,96,24,9216,96,98304,2752512,1152,230.4,4032.0,4579.839999999999,0.6724086661002542,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k036,36,bert.encoder.layer.6.attention.self.qkv,mha_qkv_projection,6,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,4262.4,4674.88,0.7047570350518385,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k037,37,bert.encoder.layer.6.attention.self.qk_scores,mha_qk_scores,6,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,4435.2,4464.16,0.7331742842792534,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k038,38,bert.encoder.layer.6.attention.self.av_context,mha_av_context,6,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,4444.8,4473.76,0.7331742842792534,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k039,39,bert.encoder.layer.6.attention.output.dense,mha_output_projection,6,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,4454.400000000001,4596.160000000001,0.7088549148368563,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k040,40,bert.encoder.layer.6.intermediate.dense,ffn_expand,6,128,768,3072,301989888,4,24,96,9216,384,393216,2457600,1152,230.4,4512.000000000001,5059.84,0.704226847918436,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,353894
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k041,41,bert.encoder.layer.6.output.dense,ffn_project,6,128,3072,768,301989888,4,96,24,9216,96,98304,2752512,1152,230.4,4742.400000000001,5290.24,0.704226847918436,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k042,42,bert.encoder.layer.7.attention.self.qkv,mha_qkv_projection,7,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,4972.8,5385.280000000001,0.7365752168700204,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k043,43,bert.encoder.layer.7.attention.self.qk_scores,mha_qk_scores,7,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,5145.6,5174.56,0.7649924660974352,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k044,44,bert.encoder.layer.7.attention.self.av_context,mha_av_context,7,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,5155.200000000001,5184.160000000001,0.7649924660974352,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k045,45,bert.encoder.layer.7.attention.output.dense,mha_output_projection,7,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,5164.800000000001,5306.560000000001,0.7406730966550381,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k046,46,bert.encoder.layer.7.intermediate.dense,ffn_expand,7,128,768,3072,301989888,4,24,96,9216,384,393216,2457600,1152,230.4,5222.4000000000015,5770.240000000001,0.7360450297366179,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,353894
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k047,47,bert.encoder.layer.7.output.dense,ffn_project,7,128,3072,768,301989888,4,96,24,9216,96,98304,2752512,1152,230.4,5452.800000000001,6000.64,0.7360450297366179,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k048,48,bert.encoder.layer.8.attention.self.qkv,mha_qkv_projection,8,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,5683.200000000001,6095.680000000001,0.7683933986882021,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k049,49,bert.encoder.layer.8.attention.self.qk_scores,mha_qk_scores,8,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,5856.000000000001,5884.960000000001,0.796810647915617,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k050,50,bert.encoder.layer.8.attention.self.av_context,mha_av_context,8,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,5865.600000000001,5894.560000000001,0.796810647915617,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k051,51,bert.encoder.layer.8.attention.output.dense,mha_output_projection,8,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,5875.200000000002,6016.960000000002,0.7724912784732199,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k052,52,bert.encoder.layer.8.intermediate.dense,ffn_expand,8,128,768,3072,301989888,4,24,96,9216,384,393216,2457600,1152,230.4,5932.800000000002,6480.640000000001,0.7678632115547996,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,353894
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k053,53,bert.encoder.layer.8.output.dense,ffn_project,8,128,3072,768,301989888,4,96,24,9216,96,98304,2752512,1152,230.4,6163.200000000002,6711.040000000001,0.7678632115547996,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k054,54,bert.encoder.layer.9.attention.self.qkv,mha_qkv_projection,9,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,6393.600000000001,6806.080000000002,0.800211580506384,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k055,55,bert.encoder.layer.9.attention.self.qk_scores,mha_qk_scores,9,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,6566.4000000000015,6595.3600000000015,0.8286288297337988,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k056,56,bert.encoder.layer.9.attention.self.av_context,mha_av_context,9,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,6576.000000000002,6604.960000000002,0.8286288297337988,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k057,57,bert.encoder.layer.9.attention.output.dense,mha_output_projection,9,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,6585.600000000002,6727.360000000002,0.8043094602914017,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k058,58,bert.encoder.layer.9.intermediate.dense,ffn_expand,9,128,768,3072,301989888,4,24,96,9216,384,393216,2457600,1152,230.4,6643.200000000003,7191.040000000002,0.7996813933729815,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,353894
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k059,59,bert.encoder.layer.9.output.dense,ffn_project,9,128,3072,768,301989888,4,96,24,9216,96,98304,2752512,1152,230.4,6873.600000000002,7421.440000000001,0.7996813933729815,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,225.79200000000003,8294,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k060,60,bert.encoder.layer.10.attention.self.qkv,mha_qkv_projection,10,128,768,2304,226492416,4,24,72,6912,288,294912,1867776,864,172.8,7104.000000000002,7516.480000000002,0.8320297623245658,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,169.34400000000002,6221,265421
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k061,61,bert.encoder.layer.10.attention.self.qk_scores,mha_qk_scores,10,1536,64,128,12582912,48,2,4,384,192,196608,106496,48,9.600000000000001,7276.800000000002,7305.760000000002,0.8604470115519807,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,176947
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k062,62,bert.encoder.layer.10.attention.self.av_context,mha_av_context,10,1536,128,64,12582912,48,4,2,384,96,98304,204800,48,9.600000000000001,7286.400000000002,7315.360000000002,0.8604470115519807,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,9.408000000000003,346,88474
20260513_tetc_pivot,bert_base_glue_seq128,bert_base,"GLUE validation, seq_len=128",bert_base_glue_seq128:k063,63,bert.encoder.layer.10.attention.output.dense,mha_output_projection,10,128,768,768,75497472,4,24,24,2304,96,98304,688128,288,57.6,7296.000000000003,7437.760000000003,0.8361276421095836,dptc_photonic_tile_schedule,generated canonical BERT-base encoder GEMM schedule,astra_boundary,ASTRA-style stochastic optical boundary,1.0,0.0,0.0,0.9,56.44800000000001,2074,88474
